,worker,true_prob_idx,coords,h1Gd_lit,H_lit,KL_lit,dGh1_lit,h1Gd_prag,H_prag,KL_prag,dGh1_prag,log dGh1_lit,log dGh1_prag
14,A110KENBXU7SUJ,71,"(1, 4)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.16666666666666666,0.47878027203618073,1.0404525817531545,0.3458417793667362,0.19151210881447228,-1.791759469228055,-1.6528042409532915
15,A110KENBXU7SUJ,71,"(4, 1)",0.3333333333333333,1.0986122886681096,0.0,0.06666666666666667,0.773132660563584,0.6466766575208683,0.20198479272948486,0.0687229067538205,-2.70805020110221,-2.67767270368759
16,A110KENBXU7SUJ,72,"(0, 3)",0.5,0.6931471805599453,0.6931471805599453,0.08333333333333333,0.5897481128108205,0.6769500938156026,0.7093442673042881,0.13876426183784013,-2.4849066497880004,-1.9749787436174504
17,A110KENBXU7SUJ,72,"(4, 4)",0.5,0.6931471805599453,0.0,0.015151515151515152,0.7412253376490928,0.5717713465905907,0.050203998362841507,0.021800745224973318,-4.189654742026425,-3.8258111251395714
18,A110KENBXU7SUJ,74,"(3, 3)",0.25,1.3862943611198906,0.0,0.16666666666666666,0.38196600083730026,1.0760228127951765,0.31027154832471393,0.12732200551774087,-1.791759469228055,-2.061035924903575
19,A110KENBXU7SUJ,74,"(2, 2)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.06666666666666667,0.8827822183206118,0.36134471677380786,0.6574855428736711,0.07356518487662336,-2.70805020110221,-2.6095833967296502
20,A110KENBXU7SUJ,77,"(4, 3)",0.3333333333333333,1.0986122886681096,0.28768207245178085,0.08333333333333333,0.3869094790085951,1.0920638016181687,0.2942305595017219,0.07738189580171903,-2.4849066497880004,-2.5590024301169048
21,A110KENBXU7SUJ,77,"(5, 2)",1.0,0.0,1.0986122886681098,0.015151515151515152,1.0,0.0,0.9495645176828043,0.02105263159489233,-4.189654742026425,-3.86072971028321
22,A110KENBXU7SUJ,79,"(3, 4)",0.25,1.3862943611198906,0.0,0.08333333333333333,0.55555320875527,0.9529111093514524,0.433383251768438,0.08333333333333333,-2.4849066497880004,-2.4849066497880004
23,A110KENBXU7SUJ,79,"(1, 2)",0.25,1.3862943611198906,0.0,0.015151515151515152,0.9089941004396488,0.30491670006389526,0.3338072088740931,0.015151515151515152,-4.189654742026425,-4.189654742026425
24,A110KENBXU7SUJ,79,"(3, 1)",0.25,1.3862943611198906,0.0,0.004545454545454545,0.9999999999069241,2.242906139452286e-09,0.0954166729624279,0.004545454545454545,-5.393627546352362,-5.393627546352362
